B802775 3-溴丙基三甲基溴化铵 99%,3-溴丙基三甲基溴化铵 ;(3-溴丙基)三甲基溴化铵 ,3779-42-8,C<sub>6</sub>H<sub>15</sub>Br<sub>2</sub>N , 3-Bromopropyltrimethylammonium bromide (BPTAB),99% | 99% | 99%,175.00 | 295.00 | 1079.00,175.00 | 295.00 | 1079.00,现货 | 现货 | 现货, B802775-5g |  B802775-25g |  B802775-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>210 °C (dec.)(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>白色 晶体 和/或 块状 或 片状</td>                </tr></table>
B802653 3-苄基-5-(2-羟乙基)-4-甲基氯化噻唑鎓 98%,3-苄基-5-(2-羟乙基)-4-甲基氯化噻唑鎓 ;3-苯甲基-5-(2-羟基乙基)-4-甲基噻唑啉氯 ,4568-71-2,C<sub>13</sub>H<sub>16</sub>ClNOS , 3-Benzyl-5-(2-hydroxyethyl)-4-methylthiazolium chloride,98% | 98%,117.00 | 313.00,117.00 | 313.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, B802653-5g |  B802653-25g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>142-144 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B822523 丁基三甲基氯化铵 98%, ,14251-72-0,C<sub>7</sub>H<sub>18</sub>ClN , Butyltrimethylaminium chloride,98% | 98% | 98%,118.00 | 268.00 | 796.00,118.00 | 268.00 | 796.00,现货 | 现货 | 现货, B822523-25g |  B822523-100g |  B822523-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>粉末</td>                </tr></table>
B802553 三乙基苄基氯化铵 98%,三乙基苄基氯化铵 ;苄基三乙基氯化铵氯化苄基三乙铵 ,56-37-1,C<sub>13</sub>H<sub>22</sub>ClN , Benzyltriethylammonium chloride (TEBAC),98% | 98%,106.00 | 382.00,106.00 | 382.00,现货 | 现货, B802553-100g |  B802553-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
O815161 二甲基十八烷基[3-三甲氧基硅丙基]氯化铵 65%,NN-二甲基-N-[3-(三甲氧硅)丙基]氯化十八烷基铵 ,27668-52-6,C<sub>26</sub>H<sub>58</sub>ClNO<sub>3</sub>Si , Dimethyloctadecyl[3-(trimethoxysilyl)propyl]ammonium chloride,65% | 65% | 65%,116.00 | 368.00 | 765.00,116.00 | 368.00 | 765.00,现货 | 现货 | 现货, O815161-5g |  O815161-25g |  O815161-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.3889</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">物化性质:</th>                    <td>异丙醇溶液</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.89 g/mL at 20 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>33 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温易燃物区域</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>液体</td>                </tr></table>
H811524 十七氟辛烷磺酸 四乙基铵盐 98%,全氟辛烷磺酸 四乙基铵盐 ,56773-42-3,CF<sub>3</sub>(CF<sub>2</sub>)<sub>6</sub>CF<sub>2</sub>SO<sub>3</sub>N(C<sub>2</sub>H<sub>5</sub>)<sub>4</sub> , Heptadecafluorooctanesulfonic acid tetraethylammonium salt,98% | 98%,182.00 | 620.00,182.00 | 620.00,现货 | 现货, H811524-5g |  H811524-25g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>184-190 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
S817662 十八烷基三甲基氯化铵 98%,十八烷基三甲基氯化铵 ;硬脂基三甲基氯化铵  TC-8 ,112-03-8,C<sub>21</sub>H<sub>46</sub>ClN , Stearyl trimethyl ammoium chloride (STAC),98% | 98% | 98%,68.00 | 188.00 | 549.00,68.00 | 188.00 | 549.00,现货 | 现货 | 现货, S817662-25g |  S817662-100g |  S817662-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
S817663 十八烷基三甲基溴化铵 98%,STAB ;硬脂基三甲基溴化铵 ,1120-02-1,C<sub>21</sub>H<sub>46</sub>BrN , Stearyl trimethyl ammoium bromide,98% | 98%,116.00 | 195.00,116.00 | 195.00,现货 | 现货, S817663-25g |  S817663-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>~250 °C (dec.)(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
H810935 十六烷基三甲基氯化铵 97%,鲸蜡烷三甲基氯化铵氯化十六烷基三甲铵西曲氯铵CTAC ,112-02-7,C<sub>19</sub>H<sub>42</sub>ClN , Hexadecyltrimethylammonium chloride (CTAC),97% | 97% | 97%,72.00 | 186.00 | 418.00,72.00 | 186.00 | 418.00,现货 | 现货 | 现货, H810935-25g |  H810935-100g |  H810935-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.3778</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>232-237 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.968 g/mL at 25 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
E809048 十六烷基二甲基乙基溴化铵 98%,十六烷基二甲基乙基溴化铵 ;乙基(1-十六烷基)二甲基溴化铵 ,124-03-8,C<sub>20</sub>H<sub>44</sub>BrN , Ethylhexadecyldimethylammonium bromide (EHDAB),98% | 98% | 98%,79.00 | 247.00 | 806.00,79.00 | 247.00 | 806.00,现货 | 现货 | 现货, E809048-25g |  E809048-100g |  E809048-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>190 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>93 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
B802299 十六烷基二甲基苄基氯化铵 95%,十六烷基二甲基苄基氯化铵(HDBAC) ,122-18-9,C<sub>25</sub>H<sub>46</sub>ClN·H<sub>2</sub>O , Benzyldimethylhexadecylammonium chloride (HDBAC),95% | 95% | 95%,117.00 | 268.00 | 1258.00,117.00 | 268.00 | 1258.00,现货 | 现货 | 现货, B802299-25g |  B802299-100g |  B802299-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
T818763 十四烷基三甲基氯化铵 99%,肉豆蔻基三甲基氯化铵MTACNNN-三甲基-1-十四烷氯化物 ,4574-04-3,C<sub>17</sub>H<sub>38</sub>ClN , Tetradecyltrimethylammonium chloride (TTAC),99% | 99% | 99%,88.00 | 198.00 | 682.00,88.00 | 198.00 | 682.00,现货 | 预计交期：5~7个工作日 | 现货, T818763-25g |  T818763-100g |  T818763-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
T828230 十四烷基三甲基氯化铵（TTAC） CP,肉豆蔻基三甲基氯化铵MTACNNN-三甲基-1-十四烷氯化物 ,4574-04-3,C<sub>17</sub>H<sub>38</sub>ClN , Tetradecyltrimethylammonium chloride,CP | CP | CP,69.00 | 158.00 | 569.00,69.00 | 158.00 | 569.00,预计交期：5~7个工作日 | 预计交期：5~7个工作日 | 预计交期：5~7个工作日, T828230-25g |  T828230-100g |  T828230-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
B802298 十四烷基二甲基苄基氯化铵 98%,十四烷基二甲基苄基氯化铵 ;杀菌灭藻剂1427 ,139-08-2,C<sub>23</sub>H<sub>42</sub>ClN , Benzyldimethyltetradecylammonium chloride,98% | 98%,49.00 | 116.00,49.00 | 116.00,现货 | 现货, B802298-25g |  B802298-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>56-62 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
D807489 十烷基三甲基氯化铵 99%,十烷基三甲基氯化铵 ;癸基三甲基氯化铵 ,10108-87-9,C<sub>13</sub>H<sub>30</sub>ClN , Decyltrimethylammonium chloride,99% | 99%,173.50 | 586.00,173.50 | 586.00,现货 | 现货, D807489-25g |  D807489-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
P815712 110-菲罗啉一水合物 AR98%,110-菲咯啉 一水合物;新铜试剂;邻菲咯啉 一水合物; 110-菲啰啉 ,5144-89-8,C<sub>12</sub>H<sub>8</sub>N<sub>2</sub>·H<sub>2</sub>O , 110-Phenanthroline monohydrate,AR98% | AR98% | AR98%,38.00 | 116.00 | 356.00,38.00 | 116.00 | 356.00,现货 | 现货 | 预计交期：5~7个工作日, P815712-5g |  P815712-25g |  P815712-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>100-104 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.1g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
T818958 135-三甲苯 AR97%,135-三甲苯 ;均三甲苯 135-三甲基苯 ,108-67-8,C<sub>9</sub>H<sub>12</sub> , 135-Trimethylbenzene,AR97% | AR97% | AR97% | AR97%,39.00 | 196.00 | 565.00 | 1596.00,39.00 | 196.00 | 565.00 | 1596.00,现货 | 现货 | 现货 | 现货, T818958-100ml |  T818958-500ml |  T818958-2.5L |  T818958-10L,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.499(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>-45 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>163-166 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.864 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>53°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B807242 22'-联吡啶 AR99.0%,22'-联吡啶 ;22-联吡啶 αα’-联氮杂苯 ,366-18-7,C<sub>10</sub>H<sub>8</sub>N<sub>2</sub> , 22'-Bipyridyl,AR99.0% | AR99.0% | AR99.0% | AR99.0%,52.00 | 102.00 | 396.00 | 1389.00,52.00 | 102.00 | 396.00 | 1389.00,现货 | 现货 | 现货 | 现货, B807242-5g |  B807242-25g |  B807242-100g |  B807242-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>70-73 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>273 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>121 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
T818818 三乙烯四胺 ＞65%,三乙烯四胺（TETA） ;三乙撑四胺三亚乙基四胺二缩三乙二胺 NN′-双(2-氨乙基地)亚乙基二胺三乙四胺 ,112-24-3,C<sub>6</sub>H<sub>18</sub>N<sub>4</sub> , Triethylenetetramine (TETA),＞65% | ＞65%,128.00 | 486.00,128.00 | 486.00,现货 | 现货, T818818-500ml |  T818818-2.5L,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.496(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>12 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>266-267 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.982 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>290 °F</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
A800842 乙酰丙酮 AR99%,乙酰丙酮 ;二乙酰基甲烷24-戊二酮 ,123-54-6,C<sub>5</sub>H<sub>8</sub>O<sub>2</sub> , Acetylacetone,AR99%,98.00,98.00,现货, A800842-500ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.452(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>-23 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>140.4 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.975 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>38°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D807586 二苯甲酰甲烷 AR 99%,二苯甲酰甲烷 ;13-二苯基丙二酮  DBM ,120-46-7,C<sub>15</sub>H<sub>12</sub>O<sub>2</sub> , Dibenzoylmethane,AR 99% | AR 99% | AR 99%,97.00 | 158.00 | 398.00,97.00 | 158.00 | 398.00,现货 | 现货 | 现货, D807586-25g |  D807586-100g |  D807586-500g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>77-79 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>219-221 °C18 mm Hg(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>219-221°C/18mm</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
T828404 ((246-三异丙基)苯基)二-环己基膦 98%,二环己基[246-三(1-甲基乙基)苯基]膦; ,303111-96-8,C<sub>27</sub>H<sub>45</sub>P , (246-Tri-isopropyl)phenyl)di-cyclohexylphosphine,98%,350.00,350.00,现货, T828404-500mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>479.454ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>258.549ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温惰性气体保护</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">产品描述:</th>                    <td><br/></td>                </tr></table>
